YEAR,MONTH,DAY_OF_MONTH,FL_DATE,UNIQUE_CARRIER,FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY_NEW,CRS_ARR_TIME,ARR_TIME,ARR_DELAY_NEW,CANCELLED
2017,12,17,12/17/17,AA,172,12892,1289206,32575,LAX,12478,1247803,31703,JFK,1045,1046,1,1916,1909,0,0
2017,12,17,12/17/17,AA,179,12478,1247803,31703,JFK,14771,1477102,32457,SFO,1100,1050,0,1443,1423,0,0
2017,12,17,12/17/17,AA,184,12892,1289206,32575,LAX,12478,1247803,31703,JFK,1630,1624,0,51,102,11,0
2017,12,17,12/17/17,AA,185,12478,1247803,31703,JFK,12892,1289206,32575,LAX,2115,2136,21,102,31,0,0
2017,12,17,12/17/17,AA,186,13930,1393004,30977,ORD,12953,1295302,31703,LGA,1230,1224,0,1534,1518,0,0
2017,12,17,12/17/17,AA,198,10721,1072102,30721,BOS,12478,1247803,31703,JFK,1211,1208,0,1330,1327,0,0
2017,12,17,12/17/17,AA,210,12889,1288903,32211,LAS,12478,1247803,31703,JFK,810,805,0,1606,1550,0,0
2017,12,17,12/17/17,AA,211,12478,1247803,31703,JFK,12889,1288903,32211,LAS,1830,1858,28,2134,2132,0,0
2017,12,17,12/17/17,AA,235,12478,1247803,31703,JFK,13303,1330303,32467,MIA,1700,1656,0,2020,2007,0,0
2017,12,17,12/17/17,AA,255,12478,1247803,31703,JFK,12892,1289206,32575,LAX,1000,956,0,1340,1315,0,0
2017,12,17,12/17/17,AA,256,12892,1289206,32575,LAX,12478,1247803,31703,JFK,1245,1240,0,2116,2100,0,0
2017,12,17,12/17/17,AA,278,13204,1320402,31454,MCO,12478,1247803,31703,JFK,1325,1319,0,1605,1550,0,0
2017,12,17,12/17/17,AA,279,12478,1247803,31703,JFK,13204,1320402,31454,MCO,1547,1544,0,1900,1855,0,0
2017,12,17,12/17/17,AA,288,13930,1393004,30977,ORD,12953,1295302,31703,LGA,2030,2024,0,2334,2338,4,0
2017,12,17,12/17/17,AA,289,12953,1295302,31703,LGA,13930,1393004,30977,ORD,730,729,0,919,920,1,0
2017,12,17,12/17/17,AA,292,12892,1289206,32575,LAX,12478,1247803,31703,JFK,600,603,3,1421,1421,0,0
2017,12,17,12/17/17,AA,293,12478,1247803,31703,JFK,12892,1289206,32575,LAX,2015,2012,0,2359,2336,0,0
2017,12,17,12/17/17,AA,303,12953,1295302,31703,LGA,13930,1393004,30977,ORD,1430,1435,5,1614,1605,0,0
2017,12,17,12/17/17,AA,306,11503,1150303,31503,EGE,12478,1247803,31703,JFK,819,809,0,1435,1409,0,0
2017,12,17,12/17/17,AA,321,12953,1295302,31703,LGA,13930,1393004,30977,ORD,2130,2125,0,2319,2243,0,0
2017,12,17,12/17/17,AA,328,12953,1295302,31703,LGA,13930,1393004,30977,ORD,1030,1028,0,1224,1207,0,0
2017,12,17,12/17/17,AA,332,12953,1295302,31703,LGA,13930,1393004,30977,ORD,1330,1324,0,1516,1451,0,0
2017,12,17,12/17/17,AA,336,13930,1393004,30977,ORD,12953,1295302,31703,LGA,1930,1959,29,2234,2252,18,0
2017,12,17,12/17/17,AA,337,12953,1295302,31703,LGA,13930,1393004,30977,ORD,1130,1146,16,1317,1308,0,0
2017,12,17,12/17/17,AA,338,11057,1105703,31057,CLT,12478,1247803,31703,JFK,748,744,0,949,943,0,0
2017,12,17,12/17/17,AA,338,12478,1247803,31703,JFK,11057,1105703,31057,CLT,1103,1101,0,1307,1250,0,0
2017,12,17,12/17/17,AA,343,12953,1295302,31703,LGA,13930,1393004,30977,ORD,1630,1626,0,1825,1905,40,0
2017,12,17,12/17/17,AA,345,12953,1295302,31703,LGA,13930,1393004,30977,ORD,1730,1730,0,1929,1908,0,0
2017,12,17,12/17/17,AA,350,13930,1393004,30977,ORD,12953,1295302,31703,LGA,1030,1032,2,1333,1346,13,0
2017,12,17,12/17/17,AA,352,13930,1393004,30977,ORD,12953,1295302,31703,LGA,1830,1829,0,2136,2122,0,0
2017,12,17,12/17/17,AA,356,12953,1295302,31703,LGA,13930,1393004,30977,ORD,830,904,34,1022,1103,41,0
2017,12,17,12/17/17,AA,359,12953,1295302,31703,LGA,13930,1393004,30977,ORD,1930,2036,66,2118,2213,55,0
2017,12,17,12/17/17,AA,361,12953,1295302,31703,LGA,13930,1393004,30977,ORD,1830,1824,0,2022,2014,0,0
2017,12,17,12/17/17,AA,364,13930,1393004,30977,ORD,12953,1295302,31703,LGA,1530,1556,26,1833,1854,21,0
2017,12,17,12/17/17,AA,365,13930,1393004,30977,ORD,12953,1295302,31703,LGA,1630,1625,0,1936,1918,0,0
2017,12,17,12/17/17,AA,368,13930,1393004,30977,ORD,12953,1295302,31703,LGA,1430,1422,0,1732,1731,0,0
2017,12,17,12/17/17,AA,371,12953,1295302,31703,LGA,13930,1393004,30977,ORD,2030,2028,0,2219,2202,0,0
2017,12,17,12/17/17,AA,1365,12953,1295302,31703,LGA,13303,1330303,32467,MIA,730,726,0,1050,1036,0,0
2017,12,17,12/17/17,AA,1366,12953,1295302,31703,LGA,13303,1330303,32467,MIA,1629,1628,0,1959,2005,6,0
2017,12,17,12/17/17,AA,1366,13303,1330303,32467,MIA,12953,1295302,31703,LGA,1225,1227,2,1521,1515,0,0
2017,12,17,12/17/17,AA,1367,13303,1330303,32467,MIA,12953,1295302,31703,LGA,1830,1832,2,2129,2141,12,0
2017,12,17,12/17/17,AA,1389,12953,1295302,31703,LGA,13303,1330303,32467,MIA,1755,1750,0,2122,2050,0,0
2017,12,17,12/17/17,AA,1399,12953,1295302,31703,LGA,13303,1330303,32467,MIA,600,600,0,910,854,0,0
2017,12,17,12/17/17,AA,1406,13303,1330303,32467,MIA,12478,1247803,31703,JFK,2150,2300,70,50,133,43,0
2017,12,17,12/17/17,AA,1410,12953,1295302,31703,LGA,13303,1330303,32467,MIA,800,810,10,1120,1130,10,0
2017,12,17,12/17/17,AA,1458,12478,1247803,31703,JFK,14107,1410702,30466,PHX,1305,1344,39,1656,1739,43,0
2017,12,17,12/17/17,AA,1468,12478,1247803,31703,JFK,14107,1410702,30466,PHX,600,601,1,1004,1005,1,0
2017,12,17,12/17/17,AA,1484,12478,1247803,31703,JFK,11503,1150303,31503,EGE,1700,1654,0,2003,1953,0,0
2017,12,17,12/17/17,AA,1555,13204,1320402,31454,MCO,12478,1247803,31703,JFK,940,948,8,1214,1210,0,0
2017,12,17,12/17/17,AA,1587,12478,1247803,31703,JFK,14107,1410702,30466,PHX,1610,1621,11,2007,2013,6,0
2017,12,17,12/17/17,AA,1608,11057,1105703,31057,CLT,12478,1247803,31703,JFK,2208,2300,52,1,30,29,0
2017,12,17,12/17/17,AA,2493,13303,1330303,32467,MIA,12478,1247803,31703,JFK,700,658,0,955,1008,13,0
2017,12,17,12/17/17,AA,2520,13303,1330303,32467,MIA,12953,1295302,31703,LGA,945,952,7,1238,1247,9,0
2017,12,17,12/17/17,AA,2525,12953,1295302,31703,LGA,11298,1129804,30194,DFW,1659,1654,0,2017,2024,7,0
2017,12,17,12/17/17,AA,2527,14107,1410702,30466,PHX,12478,1247803,31703,JFK,1315,1311,0,2004,1927,0,0
2017,12,17,12/17/17,AA,2550,12953,1295302,31703,LGA,13303,1330303,32467,MIA,1330,1353,23,1644,1659,15,0
2017,12,17,12/17/17,AA,2550,13303,1330303,32467,MIA,12953,1295302,31703,LGA,1735,1741,6,2035,2035,0,0
2017,12,17,12/17/17,AA,2602,12478,1247803,31703,JFK,14107,1410702,30466,PHX,945,948,3,1339,1344,5,0
2017,12,17,12/17/17,AA,374,13930,1393004,30977,ORD,12953,1295302,31703,LGA,1330,1326,0,1634,1622,0,0
2017,12,17,12/17/17,AA,375,13930,1393004,30977,ORD,12953,1295302,31703,LGA,1730,1724,0,2035,2020,0,0
2017,12,17,12/17/17,AA,376,13303,1330303,32467,MIA,12953,1295302,31703,LGA,2030,2024,0,2325,2359,34,0
2017,12,17,12/17/17,AA,380,13930,1393004,30977,ORD,12953,1295302,31703,LGA,930,927,0,1234,1223,0,0
2017,12,17,12/17/17,AA,388,13930,1393004,30977,ORD,12953,1295302,31703,LGA,830,829,0,1132,1113,0,0
2017,12,17,12/17/17,AA,390,12953,1295302,31703,LGA,13930,1393004,30977,ORD,1230,1226,0,1415,1346,0,0
2017,12,17,12/17/17,AA,392,13930,1393004,30977,ORD,12953,1295302,31703,LGA,730,736,6,1034,1045,11,0
2017,12,17,12/17/17,AA,398,11298,1129804,30194,DFW,12953,1295302,31703,LGA,1840,1836,0,2258,2243,0,0
2017,12,17,12/17/17,AA,435,12953,1295302,31703,LGA,11057,1105703,31057,CLT,1555,1605,10,1808,1752,0,0
2017,12,17,12/17/17,AA,458,12953,1295302,31703,LGA,11057,1105703,31057,CLT,645,641,0,852,835,0,0
2017,12,17,12/17/17,AA,462,12953,1295302,31703,LGA,11057,1105703,31057,CLT,1130,1335,125,1342,1528,106,0
2017,12,17,12/17/17,AA,1621,12953,1295302,31703,LGA,13303,1330303,32467,MIA,1518,1515,0,1843,1848,5,0
2017,12,17,12/17/17,AA,1637,12953,1295302,31703,LGA,11057,1105703,31057,CLT,1431,1426,0,1639,1625,0,0
2017,12,17,12/17/17,AA,1670,11057,1105703,31057,CLT,12478,1247803,31703,JFK,955,1131,96,1158,1302,64,0
2017,12,17,12/17/17,AA,1678,12953,1295302,31703,LGA,10397,1039705,30397,ATL,1400,,,1634,,,1
2017,12,17,12/17/17,AA,1683,10397,1039705,30397,ATL,12953,1295302,31703,LGA,1000,959,0,1211,1203,0,0
2017,12,17,12/17/17,AA,1687,12953,1295302,31703,LGA,10397,1039705,30397,ATL,2015,,,2258,,,1
2017,12,17,12/17/17,AA,1702,11057,1105703,31057,CLT,10792,1079204,30792,BUF,2015,2011,0,2200,2154,0,0
2017,12,17,12/17/17,AA,1705,10792,1079204,30792,BUF,11057,1105703,31057,CLT,830,823,0,1034,1017,0,0
2017,12,17,12/17/17,AA,1740,11057,1105703,31057,CLT,12953,1295302,31703,LGA,1809,1804,0,2003,2027,24,0
2017,12,17,12/17/17,AA,1764,10397,1039705,30397,ATL,12953,1295302,31703,LGA,1830,,,2042,,,1
2017,12,17,12/17/17,AA,1793,10792,1079204,30792,BUF,11057,1105703,31057,CLT,1705,1905,120,1911,2056,105,0
2017,12,17,12/17/17,AA,1794,11057,1105703,31057,CLT,15096,1509602,35096,SYR,2219,2233,14,2,18,16,0
2017,12,17,12/17/17,AA,1841,12953,1295302,31703,LGA,14100,1410003,34100,PHL,629,628,0,735,721,0,0
2017,12,17,12/17/17,AA,1843,10257,1025702,30257,ALB,11057,1105703,31057,CLT,1904,1857,0,2125,2115,0,0
2017,12,17,12/17/17,AA,1843,11057,1105703,31057,CLT,10257,1025702,30257,ALB,1627,1626,0,1824,1816,0,0
2017,12,17,12/17/17,AA,2658,11057,1105703,31057,CLT,12478,1247803,31703,JFK,2005,2002,0,2206,2140,0,0
2017,12,17,12/17/17,AA,2675,12478,1247803,31703,JFK,10423,1042302,30423,AUS,1905,2032,87,2233,9,96,0
2017,12,17,12/17/17,AA,2749,14679,1467903,33570,SAN,12478,1247803,31703,JFK,2210,2217,7,632,612,0,0
2017,12,17,12/17/17,AA,647,12478,1247803,31703,JFK,11057,1105703,31057,CLT,1900,1921,21,2110,2118,8,0
2017,12,17,12/17/17,AA,660,12953,1295302,31703,LGA,11057,1105703,31057,CLT,830,822,0,1046,1025,0,0
2017,12,17,12/17/17,AA,682,11057,1105703,31057,CLT,12953,1295302,31703,LGA,2159,2158,0,2341,2332,0,0
2017,12,17,12/17/17,AA,849,10397,1039705,30397,ATL,12953,1295302,31703,LGA,1204,1201,0,1414,1352,0,0
2017,12,17,12/17/17,AA,849,12953,1295302,31703,LGA,10397,1039705,30397,ATL,839,833,0,1124,1059,0,0
2017,12,17,12/17/17,AA,899,12953,1295302,31703,LGA,11057,1105703,31057,CLT,1856,1856,0,2115,2057,0,0
2017,12,17,12/17/17,AA,919,12478,1247803,31703,JFK,14679,1467903,33570,SAN,1835,1834,0,2159,2125,0,0
2017,12,17,12/17/17,AA,942,12478,1247803,31703,JFK,13303,1330303,32467,MIA,1125,1121,0,1436,1456,20,0
2017,12,17,12/17/17,AA,947,12478,1247803,31703,JFK,13303,1330303,32467,MIA,800,812,12,1122,1123,1,0
2017,12,17,12/17/17,AA,985,14107,1410702,30466,PHX,12478,1247803,31703,JFK,1624,1619,0,2307,2235,0,0
2017,12,17,12/17/17,AA,1011,12953,1295302,31703,LGA,13303,1330303,32467,MIA,1100,1058,0,1423,1408,0,0
2017,12,17,12/17/17,AA,1011,13303,1330303,32467,MIA,12953,1295302,31703,LGA,705,705,0,1003,956,0,0
2017,12,17,12/17/17,AA,1844,15096,1509602,35096,SYR,11057,1105703,31057,CLT,802,759,0,1029,1024,0,0
2017,12,17,12/17/17,AA,1888,12478,1247803,31703,JFK,11057,1105703,31057,CLT,1300,1350,50,1507,1539,32,0
2017,12,17,12/17/17,AA,1910,11057,1105703,31057,CLT,12953,1295302,31703,LGA,1004,1002,0,1202,1140,0,0
2017,12,17,12/17/17,AA,1920,10257,1025702,30257,ALB,11057,1105703,31057,CLT,600,549,0,829,754,0,0
2017,12,17,12/17/17,AA,1936,11057,1105703,31057,CLT,10792,1079204,30792,BUF,1437,1645,128,1618,1837,139,0
2017,12,17,12/17/17,AA,1940,11057,1105703,31057,CLT,10257,1025702,30257,ALB,2209,2217,8,2359,2,3,0
2017,12,17,12/17/17,AA,1942,10792,1079204,30792,BUF,11057,1105703,31057,CLT,1140,1133,0,1340,1321,0,0
2017,12,17,12/17/17,AA,1942,11057,1105703,31057,CLT,10792,1079204,30792,BUF,920,918,0,1059,1048,0,0
2017,12,17,12/17/17,AA,1949,12953,1295302,31703,LGA,11057,1105703,31057,CLT,755,750,0,1008,959,0,0
2017,12,17,12/17/17,AA,1954,11057,1105703,31057,CLT,12953,1295302,31703,LGA,2029,2034,5,2222,2213,0,0
2017,12,17,12/17/17,AA,1972,11057,1105703,31057,CLT,12478,1247803,31703,JFK,1603,1630,27,1802,1819,17,0
2017,12,17,12/17/17,AA,1975,12953,1295302,31703,LGA,11057,1105703,31057,CLT,1655,1649,0,1915,1846,0,0
2017,12,17,12/17/17,AA,1988,10257,1025702,30257,ALB,11057,1105703,31057,CLT,1434,1443,9,1659,1724,25,0
2017,12,17,12/17/17,AA,1988,11057,1105703,31057,CLT,10257,1025702,30257,ALB,1150,1202,12,1351,1401,10,0
2017,12,17,12/17/17,AA,2025,12953,1295302,31703,LGA,11057,1105703,31057,CLT,1300,1256,0,1509,1504,0,0
2017,12,17,12/17/17,AA,2035,15096,1509602,35096,SYR,11057,1105703,31057,CLT,1917,1918,1,2134,2125,0,0
2017,12,17,12/17/17,AA,2036,11057,1105703,31057,CLT,15096,1509602,35096,SYR,1644,1642,0,1836,1837,1,0
2017,12,17,12/17/17,AA,2050,11057,1105703,31057,CLT,12953,1295302,31703,LGA,1610,1614,4,1759,1807,8,0
2017,12,18,12/18/17,WN,137,10257,1025702,30257,ALB,10821,1082104,30852,BWI,1020,1023,3,1140,1137,0,0
2017,12,18,12/18/17,WN,566,10257,1025702,30257,ALB,10821,1082104,30852,BWI,1740,1738,0,1900,1851,0,0
2017,12,18,12/18/17,WN,1565,10257,1025702,30257,ALB,10821,1082104,30852,BWI,545,538,0,710,656,0,0
2017,12,18,12/18/17,WN,1625,10257,1025702,30257,ALB,10821,1082104,30852,BWI,835,829,0,955,938,0,0
2017,12,18,12/18/17,WN,6247,10257,1025702,30257,ALB,10821,1082104,30852,BWI,1600,1551,0,1720,1703,0,0
2017,12,18,12/18/17,WN,5705,10257,1025702,30257,ALB,11292,1129202,30325,DEN,1900,1911,11,2120,2123,3,0
2017,12,18,12/18/17,WN,127,10257,1025702,30257,ALB,11697,1169704,32467,FLL,745,740,0,1100,1055,0,0
2017,12,18,12/18/17,WN,1969,10257,1025702,30257,ALB,13204,1320402,31454,MCO,700,657,0,1005,946,0,0
2017,12,18,12/18/17,WN,5970,10257,1025702,30257,ALB,13204,1320402,31454,MCO,1355,1400,5,1655,1651,0,0
2017,12,18,12/18/17,WN,129,10257,1025702,30257,ALB,13232,1323202,30977,MDW,550,549,0,720,712,0,0
2017,12,18,12/18/17,WN,139,10257,1025702,30257,ALB,13232,1323202,30977,MDW,1715,1811,56,1835,1923,48,0
2017,12,18,12/18/17,WN,2003,10257,1025702,30257,ALB,15304,1530402,33195,TPA,1230,1242,12,1540,1553,13,0
2017,12,18,12/18/17,WN,225,10397,1039705,30397,ATL,12953,1295302,31703,LGA,845,853,8,1100,1050,0,0
2017,12,18,12/18/17,WN,1775,10397,1039705,30397,ATL,12953,1295302,31703,LGA,600,644,44,805,832,27,0
2017,12,18,12/18/17,WN,5470,10397,1039705,30397,ATL,12953,1295302,31703,LGA,1930,2140,130,2140,2336,116,0
2017,12,18,12/18/17,WN,5812,10397,1039705,30397,ATL,12953,1295302,31703,LGA,1215,1219,4,1425,1410,0,0
2017,12,18,12/18/17,WN,6302,10397,1039705,30397,ATL,12953,1295302,31703,LGA,1530,1538,8,1745,1743,0,0
2017,12,18,12/18/17,WN,356,10693,1069302,30693,BNA,12953,1295302,31703,LGA,1000,955,0,1305,1238,0,0
2017,12,18,12/18/17,WN,1579,10693,1069302,30693,BNA,12953,1295302,31703,LGA,635,629,0,945,923,0,0
2017,12,18,12/18/17,WN,6202,10693,1069302,30693,BNA,12953,1295302,31703,LGA,1645,1710,25,1950,1957,7,0
2017,12,18,12/18/17,WN,136,10792,1079204,30792,BUF,10821,1082104,30852,BWI,1230,1236,6,1340,1334,0,0
2017,12,18,12/18/17,WN,545,10792,1079204,30792,BUF,10821,1082104,30852,BWI,1625,1626,1,1735,1725,0,0
2017,12,18,12/18/17,WN,1599,10792,1079204,30792,BUF,10821,1082104,30852,BWI,1050,1040,0,1200,1140,0,0
2017,12,18,12/18/17,WN,1860,10792,1079204,30792,BUF,10821,1082104,30852,BWI,610,607,0,730,709,0,0
2017,12,18,12/18/17,WN,1943,10792,1079204,30792,BUF,10821,1082104,30852,BWI,900,856,0,1010,1002,0,0
2017,12,18,12/18/17,WN,4027,10792,1079204,30792,BUF,10821,1082104,30852,BWI,1755,1824,29,1910,1922,12,0
2017,12,18,12/18/17,WN,1677,10792,1079204,30792,BUF,11697,1169704,32467,FLL,505,525,20,825,822,0,0
2017,12,18,12/18/17,WN,411,10792,1079204,30792,BUF,12889,1288903,32211,LAS,950,948,0,1155,1125,0,0
2017,12,18,12/18/17,WN,492,10792,1079204,30792,BUF,13204,1320402,31454,MCO,545,543,0,835,824,0,0
2017,12,18,12/18/17,WN,1250,10792,1079204,30792,BUF,13204,1320402,31454,MCO,1210,1204,0,1450,1444,0,0
2017,12,18,12/18/17,WN,6411,10792,1079204,30792,BUF,13204,1320402,31454,MCO,1710,1714,4,1955,1945,0,0
2017,12,18,12/18/17,WN,483,10792,1079204,30792,BUF,13232,1323202,30977,MDW,1420,1416,0,1500,1458,0,0
2017,12,18,12/18/17,WN,4004,10792,1079204,30792,BUF,13232,1323202,30977,MDW,625,623,0,715,706,0,0
2017,12,18,12/18/17,WN,5730,10792,1079204,30792,BUF,13232,1323202,30977,MDW,1720,2120,240,1805,2155,230,0
2017,12,18,12/18/17,WN,1700,10792,1079204,30792,BUF,14107,1410702,30466,PHX,1800,1839,39,2110,2102,0,0
2017,12,18,12/18/17,WN,406,10792,1079204,30792,BUF,15304,1530402,33195,TPA,520,520,0,815,800,0,0
2017,12,18,12/18/17,WN,6043,10792,1079204,30792,BUF,15304,1530402,33195,TPA,1610,1734,84,1855,2018,83,0
2017,12,18,12/18/17,WN,132,10821,1082104,30852,BWI,10257,1025702,30257,ALB,645,637,0,800,738,0,0
2017,12,18,12/18/17,WN,156,10821,1082104,30852,BWI,10257,1025702,30257,ALB,2235,2237,2,2350,2342,0,0
2017,12,18,12/18/17,WN,1755,10821,1082104,30852,BWI,10257,1025702,30257,ALB,1930,1942,12,2045,2052,7,0
2017,12,18,12/18/17,WN,2003,10821,1082104,30852,BWI,10257,1025702,30257,ALB,1045,1102,17,1200,1209,9,0
2017,12,18,12/18/17,WN,5737,10821,1082104,30852,BWI,10257,1025702,30257,ALB,1555,1551,0,1710,1704,0,0
2017,12,18,12/18/17,WN,122,10821,1082104,30852,BWI,10792,1079204,30792,BUF,2240,2305,25,2355,11,16,0
2017,12,18,12/18/17,WN,407,10821,1082104,30852,BWI,10792,1079204,30792,BUF,700,655,0,810,801,0,0
2017,12,18,12/18/17,WN,483,10821,1082104,30852,BWI,10792,1079204,30792,BUF,1240,1237,0,1345,1339,0,0
2017,12,18,12/18/17,WN,1581,10821,1082104,30852,BWI,10792,1079204,30792,BUF,1925,1923,0,2035,2028,0,0
2017,12,18,12/18/17,WN,1625,10821,1082104,30852,BWI,10792,1079204,30792,BUF,1045,1053,8,1155,1158,3,0
2017,12,18,12/18/17,WN,1871,10821,1082104,30852,BWI,10792,1079204,30792,BUF,1445,1441,0,1550,1547,0,0
2017,12,18,12/18/17,WN,34,10821,1082104,30852,BWI,12391,1239102,31703,ISP,2230,2304,34,2340,4,24,0
2017,12,18,12/18/17,WN,1491,10821,1082104,30852,BWI,12391,1239102,31703,ISP,1400,1402,2,1505,1500,0,0
2017,12,18,12/18/17,WN,5646,10821,1082104,30852,BWI,12391,1239102,31703,ISP,1105,1057,0,1205,1158,0,0
2017,12,18,12/18/17,WN,5667,10821,1082104,30852,BWI,12391,1239102,31703,ISP,1820,1829,9,1925,1929,4,0
2017,12,18,12/18/17,WN,5975,10821,1082104,30852,BWI,12391,1239102,31703,ISP,1520,1609,49,1625,1704,39,0
2017,12,18,12/18/17,WN,467,10821,1082104,30852,BWI,14576,1457604,34576,ROC,1045,1042,0,1155,1149,0,0
2017,12,18,12/18/17,WN,584,10821,1082104,30852,BWI,14576,1457604,34576,ROC,2230,2234,4,2345,2346,1,0
2017,12,18,12/18/17,WN,4584,10821,1082104,30852,BWI,14576,1457604,34576,ROC,1550,1626,36,1700,1734,34,0
2017,12,18,12/18/17,WN,1604,11259,1125903,30194,DAL,12953,1295302,31703,LGA,1435,1446,11,1850,1836,0,0
2017,12,18,12/18/17,WN,1774,11259,1125903,30194,DAL,12953,1295302,31703,LGA,1020,1025,5,1430,1405,0,0
2017,12,18,12/18/17,WN,2027,11259,1125903,30194,DAL,12953,1295302,31703,LGA,620,616,0,1035,1023,0,0
2017,12,18,12/18/17,WN,6224,11259,1125903,30194,DAL,12953,1295302,31703,LGA,1815,1845,30,2230,2232,2,0
2017,12,18,12/18/17,WN,5814,11292,1129202,30325,DEN,10257,1025702,30257,ALB,1810,1810,0,2345,2324,0,0
2017,12,18,12/18/17,WN,1667,11292,1129202,30325,DEN,12953,1295302,31703,LGA,1030,1035,5,1610,1553,0,0
2017,12,18,12/18/17,WN,1760,11292,1129202,30325,DEN,12953,1295302,31703,LGA,1745,1810,25,2325,2335,10,0
2017,12,18,12/18/17,WN,5969,11697,1169704,32467,FLL,10257,1025702,30257,ALB,1005,1003,0,1300,1257,0,0
2017,12,18,12/18/17,WN,4027,11697,1169704,32467,FLL,10792,1079204,30792,BUF,1420,1420,0,1720,1721,1,0
2017,12,18,12/18/17,WN,1895,11697,1169704,32467,FLL,12391,1239102,31703,ISP,1020,1041,21,1305,1317,12,0
2017,12,18,12/18/17,WN,5596,11697,1169704,32467,FLL,12391,1239102,31703,ISP,1830,1825,0,2120,2058,0,0
2017,12,18,12/18/17,WN,337,12191,1219102,31453,HOU,12953,1295302,31703,LGA,1210,1217,7,1630,1634,4,0
2017,12,18,12/18/17,WN,742,12191,1219102,31453,HOU,12953,1295302,31703,LGA,1830,1830,0,2245,2228,0,0
2017,12,18,12/18/17,WN,950,12191,1219102,31453,HOU,12953,1295302,31703,LGA,905,916,11,1325,1315,0,0
2017,12,18,12/18/17,WN,400,12391,1239102,31703,ISP,10821,1082104,30852,BWI,1440,1431,0,1555,1539,0,0
2017,12,18,12/18/17,WN,488,12391,1239102,31703,ISP,10821,1082104,30852,BWI,605,603,0,720,711,0,0
2017,12,18,12/18/17,WN,933,12391,1239102,31703,ISP,10821,1082104,30852,BWI,1730,1739,9,1845,1846,1,0
2017,12,18,12/18/17,WN,1017,12391,1239102,31703,ISP,10821,1082104,30852,BWI,1025,1025,0,1140,1130,0,0
2017,12,18,12/18/17,WN,1019,12391,1239102,31703,ISP,10821,1082104,30852,BWI,855,1041,106,1010,1147,97,0
2017,12,18,12/18/17,WN,1491,12391,1239102,31703,ISP,11697,1169704,32467,FLL,1600,1558,0,1905,1858,0,0
2017,12,18,12/18/17,WN,1807,12391,1239102,31703,ISP,11697,1169704,32467,FLL,505,502,0,810,800,0,0
2017,12,18,12/18/17,WN,940,12391,1239102,31703,ISP,13204,1320402,31454,MCO,1815,1859,44,2100,2150,50,0
2017,12,18,12/18/17,WN,1015,12391,1239102,31703,ISP,13204,1320402,31454,MCO,600,609,9,850,909,19,0
2017,12,18,12/18/17,WN,5646,12391,1239102,31703,ISP,13204,1320402,31454,MCO,1240,1242,2,1530,1529,0,0
2017,12,18,12/18/17,WN,1962,12391,1239102,31703,ISP,14027,1402702,34027,PBI,630,637,7,925,933,8,0
2017,12,18,12/18/17,WN,5667,12391,1239102,31703,ISP,14027,1402702,34027,PBI,2015,2014,0,2315,2258,0,0
2017,12,18,12/18/17,WN,5974,12391,1239102,31703,ISP,15304,1530402,33195,TPA,1340,1408,28,1640,1712,32,0
2017,12,18,12/18/17,WN,1935,12889,1288903,32211,LAS,10792,1079204,30792,BUF,1720,1723,3,35,36,1,0
2017,12,18,12/18/17,WN,1188,12953,1295302,31703,LGA,10397,1039705,30397,ATL,955,1000,5,1245,1243,0,0
2017,12,18,12/18/17,WN,1518,12953,1295302,31703,LGA,10397,1039705,30397,ATL,630,631,1,910,917,7,0
2017,12,18,12/18/17,WN,5544,12953,1295302,31703,LGA,10397,1039705,30397,ATL,1345,1343,0,1620,1628,8,0
2017,12,18,12/18/17,WN,5854,12953,1295302,31703,LGA,10397,1039705,30397,ATL,1615,1613,0,1900,1859,0,0
2017,12,18,12/18/17,WN,6203,12953,1295302,31703,LGA,10397,1039705,30397,ATL,2030,2039,9,2315,2300,0,0
2017,12,18,12/18/17,WN,232,12953,1295302,31703,LGA,10693,1069302,30693,BNA,1135,1133,0,1315,1314,0,0
2017,12,18,12/18/17,WN,355,12953,1295302,31703,LGA,10693,1069302,30693,BNA,730,728,0,905,901,0,0
2017,12,18,12/18/17,WN,543,12953,1295302,31703,LGA,10693,1069302,30693,BNA,1645,1644,0,1820,1831,11,0
2017,12,18,12/18/17,WN,320,12953,1295302,31703,LGA,11259,1125903,30194,DAL,1505,1500,0,1810,1815,5,0
2017,12,18,12/18/17,WN,684,12953,1295302,31703,LGA,11259,1125903,30194,DAL,600,559,0,900,853,0,0
2017,12,18,12/18/17,WN,5523,12953,1295302,31703,LGA,11259,1125903,30194,DAL,1035,1035,0,1350,1355,5,0
2017,12,18,12/18/17,WN,6481,12953,1295302,31703,LGA,11259,1125903,30194,DAL,1930,1927,0,2250,2227,0,0
2017,12,18,12/18/17,WN,1775,12953,1295302,31703,LGA,11292,1129202,30325,DEN,850,942,52,1135,1210,35,0
2017,12,18,12/18/17,WN,3712,12953,1295302,31703,LGA,11292,1129202,30325,DEN,1715,1715,0,1955,1958,3,0
2017,12,18,12/18/17,WN,40,12953,1295302,31703,LGA,12191,1219102,31453,HOU,1210,1209,0,1525,1535,10,0
